FID,COD_NOMBRE,COD_NOM_01,NOM_CALLE_,NOM_CAL_01,GID,COD_DEPTO,x,y
16784,6741,909,TACUABE,BELL,46393581,1,-56.2135184684837,-34.8368732088178
16785,4869,8963,HECTOR SUPPICI SEDES,PSJE SOFIA ARZARELLO,46393582,1,-56.2273648879265,-34.8250197190713
16786,3747,2565,CNO BOISO LANZA,CNO PASO DE LA ESPAÃ‘OLA,46393583,1,-56.1295288945512,-34.807434954569
16787,3747,1976,CNO BOISO LANZA,CIPO,46393584,1,-56.1295288945512,-34.807434954569
16788,3747,8639,CNO BOISO LANZA,CNO CONT BOISO LANZA,46393585,1,-56.1295288945512,-34.807434954569
16789,1602,7903,CAPURRO,RUTA NAL DR HUGO BATALLA,46393586,1,-56.2161428501652,-34.8725153862925
16790,4926,8863,OLIVERAS,ARTURO RECALDE,46393587,1,-56.2034356725125,-34.8357811303524
16791,909,5904,BELL,ELIAS REGULES,46393588,1,-56.2114825198596,-34.8342292676312
16792,540,909,CNO ARIEL,BELL,46393589,1,-56.2128296573418,-34.835784609254
16793,7630,5550,BV 26 DE MARZO,DR LUIS BONAVITA,46393590,1,-56.1355985397019,-34.9054448719779
16794,8961,5154,PSJE LUIS DE LIMA PADRON,PSJE FRANCISCO MORALES,46393591,1,-56.2383891239119,-34.8355648478995
16795,668,3817,AUSTRALIA,OCEANIA,46393592,1,-56.2677215923888,-34.8729275164159
16796,7413,831,YAPEYU,AV LUIS BATLLE BERRES,46393593,1,-56.2357268749647,-34.8540012298476
16797,5167,6970,PSJE DE LA PLAZA,PSJE DE LAS CATALPAS,46393594,1,-56.170439805738,-34.8216182135675
16798,4014,4113,CNO CARLOS A LOPEZ,FRANCISCO MAGARIÃ‘OS,46393595,1,-56.1372941378333,-34.8053362717972
16799,4014,918,CNO CARLOS A LOPEZ,AV JOSE BELLONI,46393596,1,-56.1367690363804,-34.8052721851593
16800,408,6591,ARACHANES,SIRIPO,46393597,1,-56.2236313301035,-34.7694851481731
16801,624,831,CNEL SANTIAGO ARTIGAS,AV LUIS BATLLE BERRES,46393598,1,-56.2682053742516,-34.8374522525542
16802,624,3698,CNEL SANTIAGO ARTIGAS,SELMA LAGERLOFF,46393599,1,-56.2676457268065,-34.836309433311
16803,624,617,CNEL SANTIAGO ARTIGAS,MANUEL ARTIGAS,46393600,1,-56.2682053742516,-34.8374522525542
16804,831,624,AV LUIS BATLLE BERRES,CNEL SANTIAGO ARTIGAS,46393601,1,-56.2682053742516,-34.8374522525542
16805,831,617,AV LUIS BATLLE BERRES,MANUEL ARTIGAS,46393602,1,-56.2682053742516,-34.8374522525542
16806,4071,126,DR ALFREDO GARCIA MORALES,AV AGRACIADA,46393603,1,-56.1958206539569,-34.8798194966049
16807,4071,5076,DR ALFREDO GARCIA MORALES,GRAL PALLEJAS,46393604,1,-56.1947712747163,-34.8795328692531
16808,4200,4992,ALCIDES DE MARIA,MARIA ORTICOCHEA,46393605,1,-56.2245437357445,-34.8368053495659
16809,6968,3990,CNO DE LAS TROPAS,JOSE LLUPES,46393606,1,-56.2543415463605,-34.8365577819401
16810,6968,3696,CNO DE LAS TROPAS,JULIAN LAGUNA,46393607,1,-56.2543271416557,-34.8375809100055
16811,4992,4200,MARIA ORTICOCHEA,ALCIDES DE MARIA,46393608,1,-56.2245437357445,-34.8368053495659
16812,4992,2166,MARIA ORTICOCHEA,CORONILLA,46393609,1,-56.2221846121685,-34.8381702052354
16813,4992,3340,MARIA ORTICOCHEA,CRISTOBAL CAYETANO DE HERRERA,46393610,1,-56.2261782564427,-34.8358396006067
16814,6756,540,TAHIM,CNO ARIEL,46393611,1,-56.21138658536,-34.8366317715885
16815,6741,6756,TACUABE,TAHIM,46393612,1,-56.212057037572,-34.8376663510623
16816,4734,513,NICARAGUA,ARENAL GRANDE,46393613,1,-56.1811715843316,-34.891966385143
16817,4734,6768,NICARAGUA,EMILIA PARDO BAZAN,46393614,1,-56.1818492270535,-34.8921708008474
16818,408,7409,ARACHANES,YAMANDU,46393615,1,-56.2233156566322,-34.7695041582647
16819,633,2163,HILARIO ASCASUBI,DIONISIO CORONEL,46393616,1,-56.232298448724,-34.8657068628514
16820,633,6024,HILARIO ASCASUBI,BENITO RIQUET,46393617,1,-56.2315140832001,-34.8663585275979
16821,2336,1493,JUAN DE VERA SUAREZ,JUAN CAMEJO SOTO,46393618,1,-56.2324107273936,-34.8348679061765
16822,2336,2330,JUAN DE VERA SUAREZ,JOSE DE VERA PERDOMO,46393619,1,-56.2339713680772,-34.8339520526866
16823,7632,4956,28 DE FEBRERO,BV JOSE BATLLE Y ORDOÃ‘EZ,46393620,1,-56.2164202559171,-34.8297163825473
16824,4356,5736,RBLA REPUBLICA DE MEXICO,DR ANDRES F PUYOL,46393621,1,-56.0519885760653,-34.8900912644838
16825,2428,5375,JACINTO DE SERPA,ISIDRO PEREZ DE ROXAS,46393622,1,-56.2298649564602,-34.8357769256948
16826,2428,2341,JACINTO DE SERPA,JOSE DE LA SIERRA,46393623,1,-56.2298649564602,-34.8357769256948
16827,2428,4992,JACINTO DE SERPA,MARIA ORTICOCHEA,46393624,1,-56.2286263799194,-34.8343826050651
16828,1683,5512,CNO CARRASCO,PIRAN,46393625,1,-56.1225807006893,-34.8726254146171
16829,1602,819,CAPURRO,BLAS BASUALDO,46393626,1,-56.2156882187473,-34.8723187534775
16830,6042,5331,CAYETANO RIVAS,LUIS DE LA PEÃ‘A,46393627,1,-56.2195366213306,-34.8631546735074
16831,6042,6216,CAYETANO RIVAS,DR VAZQUEZ SAGASTUME,46393628,1,-56.2187762998572,-34.863817766711
16832,6570,6315,SANTIAGO SIERRA,AV GRAL SAN MARTIN,46393629,1,-56.1727749711923,-34.8540716993464
16833,245,4992,JUAN ALONSO CASTELLANO,MARIA ORTICOCHEA,46393630,1,-56.229560011561,-34.8338127013083
16834,5898,4461,REGIDORES,AV MILLAN,46393631,1,-56.1931121891308,-34.8632950968665
16835,4379,4270,ANTONIO MENDEZ,JUAN MARTINEZ DE LOS SANTOS,46393632,1,-56.2330934756661,-34.8341171098741
16836,4379,4992,ANTONIO MENDEZ,MARIA ORTICOCHEA,46393633,1,-56.2317012977003,-34.8325644675373
16837,540,4869,CNO ARIEL,HECTOR SUPPICI SEDES,46393634,1,-56.2286136346496,-34.826485043226
16838,5628,5859,PORTUGAL,AV CARLOS MARIA RAMIREZ,46393635,1,-56.2535082716676,-34.874477088864
16839,5628,3612,PORTUGAL,JAPON,46393636,1,-56.2533247205227,-34.8753659957474
16840,918,6552,AV JOSE BELLONI,JOSE SHAW,46393637,1,-56.1368939934288,-34.841754052681
16841,3698,624,SELMA LAGERLOFF,CNEL SANTIAGO ARTIGAS,46393638,1,-56.2676457268065,-34.836309433311
16842,4607,8000,DR HECTOR HOMERO MUIÃ‘OZ,PSJE PEATONAL VEHICULAR,46393639,1,-56.1650595694931,-34.832493716622
16843,3507,4994,AV DE LAS INSTRUCCIONES,ORTIGA,46393640,1,-56.1317321914579,-34.7767171908809
16844,3507,4180,AV DE LAS INSTRUCCIONES,MANZANILLA,46393641,1,-56.1313876052521,-34.7764062903764
16845,4113,1233,FRANCISCO MAGARIÃ‘OS,EUSEBIO CABRAL,46393642,1,-56.1383111579681,-34.806554484408
16846,4113,4014,FRANCISCO MAGARIÃ‘OS,CNO CARLOS A LOPEZ,46393643,1,-56.1372941378333,-34.8053362717972
16847,7419,2754,YATAY,AV GRAL FLORES,46393644,1,-56.1862614731652,-34.8888778111198
16848,7419,2754,YATAY,AV GRAL FLORES,46393645,1,-56.1862013175892,-34.888899481255
16849,5415,7350,PERU,VIZCAYA,46393646,1,-56.255822457356,-34.8793567878254
16850,783,3591,PBRO JOSE NICOLAS BARRALES,PBRO JUAN JOSE ORTIZ,46393647,1,-56.27837921753,-34.83707838046
16851,783,1962,PBRO JOSE NICOLAS BARRALES,CNO CIBILS,46393648,1,-56.2766298851787,-34.8346328224373
16852,783,831,PBRO JOSE NICOLAS BARRALES,AV LUIS BATLLE BERRES,46393649,1,-56.2766298851787,-34.8346328224373
16853,540,6756,CNO ARIEL,TAHIM,46393650,1,-56.21138658536,-34.8366317715885
16854,5265,4956,PASTOR,BV JOSE BATLLE Y ORDOÃ‘EZ,46393651,1,-56.2059567832225,-34.8358998634845
16855,5736,5016,DR ANDRES F PUYOL,DR GABRIEL OTERO,46393652,1,-56.0526118916658,-34.8889407427536
16856,1493,4270,JUAN CAMEJO SOTO,JUAN MARTINEZ DE LOS SANTOS,46393653,1,-56.2322487455895,-34.8346143315144
16857,1493,4992,JUAN CAMEJO SOTO,MARIA ORTICOCHEA,46393654,1,-56.2308873116262,-34.8330391946531
16858,1493,5375,JUAN CAMEJO SOTO,ISIDRO PEREZ DE ROXAS,46393655,1,-56.2322487455895,-34.8346143315144
16859,2410,6909,DUQUE DE LOS ABRUZZOS,DOMINGO TORRES,46393656,1,-56.2067380406978,-34.8484449322884
16860,2410,4992,DUQUE DE LOS ABRUZZOS,MARIA ORTICOCHEA,46393657,1,-56.2060159170162,-34.8476409485144
16861,2331,3576,FRANCISCO JOSE DEBALI,ITAZURUBI,46393658,1,-56.1206314429981,-34.8532669360038
16862,7194,6207,VERACIERTO,LUIS SACARELLO,46393659,1,-56.1224759117265,-34.8636252495994
16863,7194,4155,VERACIERTO,MANDISOVI,46393660,1,-56.1229063292728,-34.8629330167892
16864,1493,2336,JUAN CAMEJO SOTO,JUAN DE VERA SUAREZ,46393661,1,-56.2324107273936,-34.8348679061765
16865,1552,3564,CANNES,AV ITALIA,46393662,1,-56.0437297750372,-34.8761219501554
16866,7380,6426,RBLA WILSON,AV SARMIENTO,46393663,1,-56.1696059421178,-34.9152966325918
16867,597,4482,BV GRAL ARTIGAS,DR HECTOR MIRANDA,46393664,1,-56.1618291833571,-34.9224146457674
16868,597,2184,BV GRAL ARTIGAS,FRANCISCO GARCIA CORTINAS,46393665,1,-56.1617124750042,-34.9234583031006
16869,1493,2658,JUAN CAMEJO SOTO,FARAMIÃ‘AN,46393666,1,-56.233340046012,-34.8365128062114
16870,1493,1536,JUAN CAMEJO SOTO,AV ISLAS CANARIAS,46393667,1,-56.233340046012,-34.8365128062114
16871,1493,3100,JUAN CAMEJO SOTO,TOMAS GONZALEZ PADRON,46393668,1,-56.2325757861943,-34.8350828423897
16872,4607,3075,DR HECTOR HOMERO MUIÃ‘OZ,CNO GRAL LEANDRO GOMEZ,46393669,1,-56.1650506758416,-34.8325433194856
16873,5331,6042,LUIS DE LA PEÃ‘A,CAYETANO RIVAS,46393670,1,-56.2195366213306,-34.8631546735074
16874,5331,831,LUIS DE LA PEÃ‘A,AV LUIS BATLLE BERRES,46393671,1,-56.2192608287756,-34.8628968576909
16875,6741,6405,TACUABE,CARLOS SANTURIO,46393672,1,-56.2113727047788,-34.8380470013914
16876,606,831,FERREIRA Y ARTIGAS,AV LUIS BATLLE BERRES,46393673,1,-56.2396677818058,-34.8519348963611
16877,4270,1493,JUAN MARTINEZ DE LOS SANTOS,JUAN CAMEJO SOTO,46393674,1,-56.2322487455895,-34.8346143315144
16878,4270,5375,JUAN MARTINEZ DE LOS SANTOS,ISIDRO PEREZ DE ROXAS,46393675,1,-56.2322487455895,-34.8346143315144
16879,3100,4046,TOMAS GONZALEZ PADRON,FRANCISCO LUIS,46393676,1,-56.2313830431191,-34.8358016292196
16880,3100,1493,TOMAS GONZALEZ PADRON,JUAN CAMEJO SOTO,46393677,1,-56.2325757861943,-34.8350828423897
16881,7146,1992,VEDIA,CLARA,46393678,1,-56.2151715873925,-34.8370079006646
16882,4046,245,FRANCISCO LUIS,JUAN ALONSO CASTELLANO,46393679,1,-56.2309842514117,-34.8353587352767
16883,4046,5375,FRANCISCO LUIS,ISIDRO PEREZ DE ROXAS,46393680,1,-56.2309842514117,-34.8353587352767
16884,540,6405,CNO ARIEL,CARLOS SANTURIO,46393681,1,-56.2106952631334,-34.8370530019368
16885,1602,1227,CAPURRO,CABILDANTES,46393682,1,-56.2146719223479,-34.8718948697418
16886,615,831,TTE CNEL JOSE MARIA ARTIGAS,AV LUIS BATLLE BERRES,46393683,1,-56.2698361054841,-34.8370679792581
16887,6762,1469,GRAL MAXIMO TAJES,AV DEL SOL,46393684,1,-56.0422594415283,-34.8746575285076
16888,6762,5136,GRAL MAXIMO TAJES,PSJE IPANEMA,46393685,1,-56.0422594415283,-34.8746575285076
16889,1034,3356,AV DR ALBERTO BOERGER,AV GUILLERMO HERTER,46393686,1,-56.1993118456345,-34.8597101495921
16890,1034,3356,AV DR ALBERTO BOERGER,AV GUILLERMO HERTER,46393687,1,-56.1994220448067,-34.859843311164
16891,831,192,AV LUIS BATLLE BERRES,ALASKA,46393688,1,-56.2390705887824,-34.8522442656414
16892,3801,4113,LAS FLORES,FRANCISCO MAGARIÃ‘OS,46393689,1,-56.1393523394957,-34.8077583695663
16893,4944,1569,PALMAS Y OMBUES,ARQ JUAN A SCASSO,46393690,1,-56.089200219556,-34.893724288916
16894,4944,4698,PALMAS Y OMBUES,NATIVA,46393691,1,-56.0887936779035,-34.8937137545804
16895,4992,4379,MARIA ORTICOCHEA,ANTONIO MENDEZ,46393692,1,-56.2317012977003,-34.8325644675372
16896,4992,1493,MARIA ORTICOCHEA,JUAN CAMEJO SOTO,46393693,1,-56.2308873116262,-34.8330391946531
16897,852,666,PEDRO CELESTINO BAUZA,AURORA,46393694,1,-56.2211541983206,-34.8670870264673
16898,852,6216,PEDRO CELESTINO BAUZA,DR VAZQUEZ SAGASTUME,46393695,1,-56.2219501257362,-34.866416284154
16899,4992,547,MARIA ORTICOCHEA,FRANCISCO DE ARMAS,46393696,1,-56.2276524647629,-34.8349713783423
16900,4992,2428,MARIA ORTICOCHEA,JACINTO DE SERPA,46393697,1,-56.2286263799194,-34.8343826050651
16901,4992,241,MARIA ORTICOCHEA,PEDRO DE ALMEDA,46393698,1,-56.2268962484685,-34.8354163745087
16902,3507,6573,AV DE LAS INSTRUCCIONES,DR JOSE MARIA SILVA,46393699,1,-56.1935178760478,-34.8373784045895
16903,3507,2472,AV DE LAS INSTRUCCIONES,CNO EDISON,46393700,1,-56.1922745470336,-34.8361465559702
16904,4956,5910,BV JOSE BATLLE Y ORDOÃ‘EZ,REIMS,46393701,1,-56.2187508979126,-34.8283773359295
16905,4956,7551,BV JOSE BATLLE Y ORDOÃ‘EZ,12 DE FEBRERO,46393702,1,-56.2176600689014,-34.8290082280867
16906,5020,3555,RAMON OTERO,ITA,46393703,1,-56.2132361649898,-34.807818340977
16907,5020,5038,RAMON OTERO,CARLOS MAURICIO PACHECO,46393704,1,-56.211693858273,-34.808723571881
16908,5020,6720,RAMON OTERO,TABAPY,46393705,1,-56.213991390572,-34.8074452118719
16909,4356,957,RBLA REPUBLICA DE MEXICO,RBLA TOMAS BERRETA,46393706,1,-56.0512915784639,-34.8894540654326
16910,4356,5016,RBLA REPUBLICA DE MEXICO,DR GABRIEL OTERO,46393707,1,-56.0512915784639,-34.8894540654326
16911,7728,7729,ENZO KABREGÃš,CARLOS SAPELLI,46393708,1,-56.1335824962777,-34.821046319289
16912,7728,2596,ENZO KABREGÃš,EL ESPIRITU NUEVO,46393709,1,-56.1345040371627,-34.8211253928792
16913,5315,1536,PSJE PNAL CENTRAL,AV ISLAS CANARIAS,46393710,1,-56.235101708783,-34.8355213605603
16914,5315,5311,PSJE PNAL CENTRAL,PSJE PNAL B,46393711,1,-56.2355030691652,-34.8359180340716
16915,5312,5398,PSJE VEHICULAR YUGOESLAVIA,SILVESTRE PEREZ BRAVO,46393712,1,-56.2363678001918,-34.8363019056812
16916,5312,5309,PSJE VEHICULAR YUGOESLAVIA,PSJE PNAL C,46393713,1,-56.2361712641093,-34.8360731716103
16917,3810,5613,LUIS MORO,EDUARDO PONDAL,46393714,1,-56.2033035651826,-34.8387200642522
16918,3810,3825,LUIS MORO,LAS VIOLETAS,46393715,1,-56.2022914360412,-34.83931345722
16919,6720,5020,TABAPY,RAMON OTERO,46393716,1,-56.213991390572,-34.8074452118719
16920,5312,5308,PSJE VEHICULAR YUGOESLAVIA,PSJE PNAL D,46393717,1,-56.2360709053842,-34.8359581534643
16921,3799,5889,CNO DE LAS CHIRCAS,CNO DE LA REDENCION,46393718,1,-56.2990409052091,-34.7692406264833
16922,4152,3672,MANANTIALES,CNO CAP CORALIO C LACOSTA,46393719,1,-56.1393917434793,-34.8113224521118
16923,8309,6968,PSJE H,CNO DE LAS TROPAS,46393720,1,-56.2656316201583,-34.8735122333899
16924,3612,1038,JAPON,BOGOTA,46393721,1,-56.254383731099,-34.8755076892293
16925,3612,5628,JAPON,PORTUGAL,46393722,1,-56.2533247205227,-34.8753659957474
16926,6852,7630,TOMAS DE TEZANOS,BV 26 DE MARZO,46393723,1,-56.1331472807577,-34.9049811804763
16927,6852,1188,TOMAS DE TEZANOS,PEDRO BUSTAMANTE,46393724,1,-56.1329419102623,-34.9040913158505
16928,6405,6741,CARLOS SANTURIO,TACUABE,46393725,1,-56.2113727047788,-34.8380470013914
16929,6405,540,CARLOS SANTURIO,CNO ARIEL,46393726,1,-56.2106952631334,-34.8370530019368
16930,207,7656,AV DR MANUEL ALBO,AV 8 DE OCTUBRE,46393727,1,-56.160283497673,-34.8894738882681
16931,207,2949,AV DR MANUEL ALBO,AV GRAL GARIBALDI,46393728,1,-56.160283497673,-34.8894738882681
16932,6968,5458,CNO DE LAS TROPAS,DE TOSCA,46393729,1,-56.2614151783412,-34.8676424682931
16933,6573,2232,DR JOSE MARIA SILVA,COVADONGA,46393730,1,-56.1958837989481,-34.8359650706801
16934,6573,6624,DR JOSE MARIA SILVA,SORIA,46393731,1,-56.196779727994,-34.8354283296
16935,6102,3684,LUCIO RODRIGUEZ,SAMUEL LAFONE,46393732,1,-56.2574207416401,-34.8663202643137
16936,6102,9149,LUCIO RODRIGUEZ,PSJE LAUTARO,46393733,1,-56.2575944869976,-34.8652450330993
16937,6102,4275,LUCIO RODRIGUEZ,JOAQUIN MARTORI,46393734,1,-56.2574207416401,-34.8663202643137
16938,2427,2312,CNO JOSE DURAN,VICTOR DAMIANI,46393735,1,-56.2104314386918,-34.8084167645943
16939,3150,2466,GRECIA,ECUADOR,46393736,1,-56.2490120222369,-34.8857112000025
16940,4992,245,MARIA ORTICOCHEA,JUAN ALONSO CASTELLANO,46393737,1,-56.229560011561,-34.8338127013083
16941,8137,2755,SBRE DE 6 MTS,CNO MANUEL M FLORES,46393738,1,-56.2912807668071,-34.8454959969977
16942,5480,7452,PSJE 1 CONT ILLESCAS,YUGOESLAVIA,46393739,1,-56.2464711802848,-34.8463590522957
16943,852,1971,PEDRO CELESTINO BAUZA,DEL CID,46393740,1,-56.2203962388828,-34.867726753058
16944,2312,3519,VICTOR DAMIANI,BESNES E IRIGOYEN,46393741,1,-56.2114888926435,-34.8097788855317
16945,5020,2312,RAMON OTERO,VICTOR DAMIANI,46393742,1,-56.2110079361981,-34.8091302445192
16946,1917,3525,RBLA REPUBLICA DE CHILE,HIPOLITO YRIGOYEN,46393743,1,-56.1079705491978,-34.8957482816909
16947,2427,3555,CNO JOSE DURAN,ITA,46393744,1,-56.2126470223268,-34.8071142138455
16948,408,7022,ARACHANES,URAMBIA,46393745,1,-56.22201151331,-34.7695487697959
16949,3555,2427,ITA,CNO JOSE DURAN,46393746,1,-56.2126470223268,-34.8071142138455
16950,3555,4188,ITA,JUAN PEREZ DE MARCHENA,46393747,1,-56.2120476859072,-34.8063963227033
16951,3555,7269,ITA,CNO VIDIELLA,46393748,1,-56.2115160655092,-34.8057552664562
16952,7269,3555,CNO VIDIELLA,ITA,46393749,1,-56.2115160655091,-34.8057552664561
16953,6102,6968,LUCIO RODRIGUEZ,CNO DE LAS TROPAS,46393750,1,-56.2580722495058,-34.8629964381624
16954,2330,5163,JOSE DE VERA PERDOMO,PSJE ANGEL GARCIA,46393751,1,-56.2340907521314,-34.8346009739753
16955,2330,2336,JOSE DE VERA PERDOMO,JUAN DE VERA SUAREZ,46393752,1,-56.2339713680772,-34.8339520526866
16956,6968,7203,CNO DE LAS TROPAS,VERDUN,46393753,1,-56.2597717843466,-34.8653863682963
16957,6968,3684,CNO DE LAS TROPAS,SAMUEL LAFONE,46393754,1,-56.2608238601274,-34.8668297777327
16958,7350,1173,VIZCAYA,BURDEOS,46393755,1,-56.2560041510359,-34.8784667396076
16959,6968,4275,CNO DE LAS TROPAS,JOAQUIN MARTORI,46393756,1,-56.2597038312549,-34.8653120842432
16960,2330,25,JOSE DE VERA PERDOMO,PSJE DOMINGO ALBERTOS DE CACERES,46393757,1,-56.2342043307845,-34.8351698075392
16961,5889,3799,CNO DE LA REDENCION,CNO DE LAS CHIRCAS,46393758,1,-56.2990409052091,-34.7692406264833
16962,5889,4130,CNO DE LA REDENCION,CNO MAINUMBY,46393759,1,-56.2989850352115,-34.7694481568238
16963,3150,3372,GRECIA,HOLANDA,46393760,1,-56.2492070517581,-34.8848488233951
16964,2330,1536,JOSE DE VERA PERDOMO,AV ISLAS CANARIAS,46393761,1,-56.2343618240382,-34.8359536162144
16965,8042,8036,SDA VEHICULAR 1,SDA 6,46393762,1,-56.1171161416825,-34.8800399117366
16966,8042,8032,SDA VEHICULAR 1,SDA 2,46393763,1,-56.1169248163468,-34.8800619796696
16967,2942,126,DR SALVADOR GARCIA PINTOS,AV AGRACIADA,46393764,1,-56.1959692698379,-34.8794032610512
16968,2942,5076,DR SALVADOR GARCIA PINTOS,GRAL PALLEJAS,46393765,1,-56.1951043062734,-34.8786710839306
16969,1536,2330,AV ISLAS CANARIAS,JOSE DE VERA PERDOMO,46393766,1,-56.2343618240382,-34.8359536162144
16970,8042,1345,SDA VEHICULAR 1,CALLE 127,46393767,1,-56.1166066087974,-34.8800986859608
16971,5466,7127,GERONIMO PICCIOLI,JOSE VASCONCELOS,46393768,1,-56.1381942530216,-34.8553482194425
16972,256,9810,CNO ALTUNA,RUTA NAL 5,46393769,1,-56.2707534810949,-34.774054567179
16973,256,6203,CNO ALTUNA,RUTA NAL PERIMETRAL WILSON FERREIRA,46393770,1,-56.2707534810949,-34.774054567179
16974,4275,6968,JOAQUIN MARTORI,CNO DE LAS TROPAS,46393771,1,-56.2597038312549,-34.8653120842432
16975,4275,9149,JOAQUIN MARTORI,PSJE LAUTARO,46393772,1,-56.2589703370385,-34.8656130407766
16976,4734,5925,NICARAGUA,REPUBLICA,46393773,1,-56.179921243145,-34.8918741702299
16977,6315,3120,AV GRAL SAN MARTIN,GRANADEROS,46393774,1,-56.17327782721,-34.8548902620257
16978,6315,3399,AV GRAL SAN MARTIN,RAFAEL HORTIGUERA,46393775,1,-56.17327782721,-34.8548902620257
16979,6315,6570,AV GRAL SAN MARTIN,SANTIAGO SIERRA,46393776,1,-56.1727749711923,-34.8540716993464
16980,6968,270,CNO DE LAS TROPAS,RAMON ALVAREZ,46393777,1,-56.2595634974429,-34.8651125831437
16981,633,7263,HILARIO ASCASUBI,BALTASAR MONTERO VIDAURRETA,46393778,1,-56.2307256510929,-34.8670194389076
16982,106,8773,ARQ HORACIO ACOSTA Y LARA,CALLE 15 MTS,46393779,1,-56.0392571209199,-34.873187206497
16983,5859,5628,AV CARLOS MARIA RAMIREZ,PORTUGAL,46393780,1,-56.2535218583059,-34.8744112562157
16984,9901,965,AV ANTONIO LUSSICH,AV MARIANO B BERRO,46393781,1,-56.2021307688951,-34.8589361410511
16985,9901,5827,AV ANTONIO LUSSICH,AV ARQ CARLOS RACINE,46393782,1,-56.2019017991657,-34.8583003898816
16986,6069,3777,ROBINSON,AV DAMASO ANTONIO LARRAÃ‘AGA,46393783,1,-56.1504404873512,-34.8576008922283
16987,6069,3777,ROBINSON,AV DAMASO ANTONIO LARRAÃ‘AGA,46393784,1,-56.1502307950845,-34.8576562984899
16988,1179,3348,AV BURGUES,AV  DR. LUIS ALBERTO DE HERRERA,46393785,1,-56.1863478881608,-34.8610723199328
16989,5313,5398,PSJE PNAL SUR,SILVESTRE PEREZ BRAVO,46393786,1,-56.2357233778725,-34.8366960489002
16990,5313,5315,PSJE PNAL SUR,PSJE PNAL CENTRAL,46393787,1,-56.2355953419911,-34.8363783466576
16991,5313,5309,PSJE PNAL SUR,PSJE PNAL C,46393788,1,-56.2355953419911,-34.8363783466576
16992,7203,5552,VERDUN,PSJE DE LA VIA A LA TABLADA,46393789,1,-56.2650227068539,-34.866092580154
16993,7203,6968,VERDUN,CNO DE LAS TROPAS,46393790,1,-56.2597717843466,-34.8653863682963
16994,1962,783,CNO CIBILS,PBRO JOSE NICOLAS BARRALES,46393791,1,-56.2766298851787,-34.8346328224373
16995,1962,831,CNO CIBILS,AV LUIS BATLLE BERRES,46393792,1,-56.2766298851787,-34.8346328224373
16996,5118,8017,PARAHIBA,PSJE H,46393793,1,-56.1747710977189,-34.8198955039478
16997,5118,8019,PARAHIBA,PSJE G,46393794,1,-56.1744124627211,-34.8201341829491
16998,7687,8884,CALLE 365,17 MTS,46393795,1,-56.0998832222474,-34.8772169844343
16999,7419,843,YATAY,BATOVI,46393796,1,-56.1855396315318,-34.8891724084326
17000,5313,1536,PSJE PNAL SUR,AV ISLAS CANARIAS,46393797,1,-56.2348713839916,-34.8356528015858
17001,3525,1917,HIPOLITO YRIGOYEN,RBLA REPUBLICA DE CHILE,46393798,1,-56.1079515743428,-34.8955705383601
17002,3525,240,HIPOLITO YRIGOYEN,ALMERIA,46393799,1,-56.107845249059,-34.8945349637678
17003,2401,5039,CNO DEL PAYADOR,PACHACAMAC,46394802,1,-56.2450312764903,-34.7854837461396
17004,2401,7153,CNO DEL PAYADOR,SANTOS VEGA,46394803,1,-56.2450312764903,-34.7854837461396
17005,6531,5880,SERGIPE,REAL,46394804,1,-56.243100032298,-34.8534511358963
17006,6531,297,SERGIPE,AMEGHINO,46394805,1,-56.2424813866553,-34.8527095146294
17007,831,1515,AV LUIS BATLLE BERRES,CAMPICHUELO,46394806,1,-56.2376403305938,-34.8529731371236
17008,831,1578,AV LUIS BATLLE BERRES,CAONABO,46394807,1,-56.2376403305938,-34.8529731371236
17009,2961,2904,GAUCHOS,TTE J GALVAN,46394808,1,-56.2129624991494,-34.8535641731311
17010,2961,2430,GAUCHOS,JUAN JOSE DURAN,46394809,1,-56.2142011941526,-34.8531052127632
17011,6720,3405,TABAPY,HUDSON,46394810,1,-56.2163722582692,-34.810104096669
17012,7512,801,ANTONIO ZUBILLAGA,DR VICENTE BASAGOITY,46394811,1,-56.2316925558613,-34.8535510739955
17013,4105,3405,JUAN MARIO MAGALLANES,HUDSON,46394812,1,-56.2063436207433,-34.8162831514785
17014,4105,3405,JUAN MARIO MAGALLANES,HUDSON,46394813,1,-56.2064035546033,-34.8164110842894
17015,9810,2355,RUTA NAL 5,PSJE AVIADOR RICARDO DETOMASI,46394814,1,-56.2751179430766,-34.7842295908115
17016,5466,2502,GERONIMO PICCIOLI,VIRREY ELIO,46394815,1,-56.1380705810301,-34.8554313429784
17017,7419,6639,YATAY,MARCELINO SOSA,46394816,1,-56.187124008464,-34.8885640250226
17018,7248,3576,EUSEBIO VIDAL,ITAZURUBI,46394817,1,-56.1224947208321,-34.8541121937089
17019,3423,7903,HUMBOLDT,RUTA NAL DR HUGO BATALLA,46394818,1,-56.2325498344365,-34.872086330925
