Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
153955,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2257,,I,1,5,,5,151,8,8,2,N,N,25,2,Chorisia speciosa,
153956,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2273,,I,2,1,,2,60,01/01/72,1,2,N,N,55,1,Nerium oleander,
153957,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2273,,I,2,2,,2,150,01/01/72,.5,3,N,N,55,1,Nerium oleander,
153958,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2271,,I,1,1,,5,118,7,9,3,S,N,51,1,Melia azedarach,
153959,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2275,,I,2,1,,2,250,8,8,2,S,N,82,1,Cedrus deodara,
153961,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2279,,I,1,1,,5,83,05/05/10,8,2,N,N,71,1,Schinus molle,
153962,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2283,,I,2,II - 1,,1,65,03/05/10,02/05/10,2,N,N,71,1,Schinus molle,
153963,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2283,,I,1,I - 1,,5,104,8,8,2,N,N,35,3,Fraxinus lanceolata,
153964,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2283,,I,2,II - 2,,1,80,03/05/10,3,2,N,N,79,3,Hibiscus syriacus,
153965,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2283,,I,1,I - 2,,5,116,6,07/05/10,2,N,N,35,3,Fraxinus lanceolata,
153966,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2287,,I,1,1,,5,380,10,10,2,S,N,64,1,Populus alba,
153967,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2287,,I,1,2,,5,190,10,9,3,S,N,64,1,Populus alba,
153969,6378,SANTANDER GRAL.,6762,TAJES GRAL. MAXIMO,6683,SUDRIERS ING. VICTOR,2297,,I,2,1,,1,70,05/05/10,5,2,S,N,51,1,Melia azedarach,
153970,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,0,s/n,P,1,2,,2,135,05/05/10,05/05/10,2,N,N,28,1,Enterolobium contortisiliquum,
153971,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,0,s/n,P,1,1,,2,80,05/05/10,5,2,N,N,28,1,Enterolobium contortisiliquum,
153972,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2312,2314,P,1,2,,2,163,10,6,2,S,N,51,1,Melia azedarach,
153973,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2314,,P,1,1,,2,150,8,6,2,S,N,39,1,Jacaranda ovalifolia,
153975,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2326,,P,1,2,,2,151,10,06/05/10,2,S,N,38,1,Grevillea robusta,
153976,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2326,,P,1,1,,2,185,12,7,3,S,N,38,1,Grevillea robusta,
153977,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2328,,P,1,1,,2,300,3,2,2,N,N,51,1,Melia azedarach,
153978,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2332,,P,1,1,,2,125,6,04/05/10,3,N,N,51,1,Melia azedarach,
153979,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2336,,P,1,1,,2,205,7,6,3,S,N,51,1,Melia azedarach,
153980,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2344,,P,1,3,,2,67,6,04/05/10,2,S,N,44,1,Liquidambar styraciflua,
153988,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2368,,P,1,1,,2,80,7,05/05/10,2,S,N,11,2,Acer negundo,
153991,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2386,,P,1,4,,2,100,02/05/10,01/05/10,2,N,N,137,2,Cotoneaster pannosa,
153997,6378,SANTANDER GRAL.,6683,SUDRIERS ING. VICTOR,106,ACOSTA Y LARA ARQ HORACIO,2396,,P,1,1,,3,360,13,11,2,N,N,62,4,Pinus pinaster,
153998,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1760,,P,,2,,3,17,04/05/10,,1,N,N,44,1,Liquidambar styraciflua,
153999,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1760,,P,,1,,3,12,4,,1,N,N,44,1,Liquidambar styraciflua,
154000,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1768,,P,,1,,4,30,4,,1,N,N,74,1,Taxodium distichum,
154001,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1778,,P,,1,,3,4,01/08/10,,1,N,N,74,1,Taxodium distichum,
154002,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1782,,P,,2,,2,20,5,,1,N,N,44,1,Liquidambar styraciflua,
154003,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1782,,P,,1,,2,4,01/07/10,,2,N,N,36,1,Ginkgo bilboa,
154004,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1796,,P,,3,,2,130,10,,2,N,N,10,2,Acacia dealbata,
154005,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1796,,P,,2,,4,8,2,,1,N,N,55,1,Nerium oleander,
154006,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,1796,,P,,1,,6,4,01/08/10,,1,N,N,55,1,Nerium oleander,
154007,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1852,,P,,3,,2,129,12,,2,N,N,74,1,Taxodium distichum,
154008,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1852,,P,,2,,2,161,10,,2,N,N,74,1,Taxodium distichum,
154009,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1852,,P,,1,,2,141,10,,2,N,N,74,1,Taxodium distichum,
154010,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1882,,P,,5,,5,70,8,,2,N,N,74,1,Taxodium distichum,
154011,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1882,,P,,4,,5,110,9,,2,N,N,74,1,Taxodium distichum,
154012,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1882,,P,,3,,5,75,8,,2,N,N,74,1,Taxodium distichum,
154013,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1882,,P,,2,,5,116,10,,2,N,N,74,1,Taxodium distichum,
154014,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1882,,P,,1,,5,100,8,,2,N,N,74,1,Taxodium distichum,
154015,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1884,,P,,3,,2,150,10,,2,N,N,62,5,Pinus elliottii,
154016,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1884,,P,,2,,2,140,10,,2,N,N,62,5,Pinus elliottii,
154017,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1884,,P,,1,,2,130,10,,2,N,N,28,1,Enterolobium contortisiliquum,
154018,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1888,,P,,2,,2,85,8,,2,N,N,28,1,Enterolobium contortisiliquum,
154019,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1888,,P,,1,,2,268,10,,2,N,N,28,1,Enterolobium contortisiliquum,
154020,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,P,,3,,2,4,01/08/10,,1,N,N,43,2,Ligustrum lucidum var aureo marginatum,
154021,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,P,,2,,2,35,6,,2,N,N,11,2,Acer negundo,
154022,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,P,,1,,2,25,6,,2,N,N,39,1,Jacaranda ovalifolia,
154023,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,1,,4,85,10,,2,N,N,51,1,Melia azedarach,
154024,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,2,,4,4,01/08/10,,1,N,N,87,1,Lantana camara,
154025,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,3,,4,8,4,,2,N,N,109,2,Pyracantha coccinea,
154026,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,4,,4,127,10,,2,N,N,51,1,Melia azedarach,
154027,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,5,,4,75,7,,5,N,N,888,888,Seco,
154028,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,6,,4,3,01/08/10,,1,N,N,87,1,Lantana camara,
154029,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,P,,7,,4,43,8,,2,N,N,10,6,Acacia baileyana,
154030,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1905,,I,,II - 1,,1,10,2,,2,N,N,44,1,Liquidambar styraciflua,
154031,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1905,,I,,I - 1,,3,15,3,,2,N,N,44,1,Liquidambar styraciflua,
154032,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1905,,I,,I - 2,,3,12,3,,2,N,N,44,1,Liquidambar styraciflua,
154033,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1927,,I,,1,,2,15,3,,2,N,N,25,2,Chorisia speciosa,
154034,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1937,,I,,I - 1,,4,138,8,,5,N,N,888,888,Seco,
154035,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1937,,I,,I - 2,,3,20,4,,2,N,N,55,1,Nerium oleander,
154036,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1937,,I,,I - 3,,3,119,8,,2,N,N,51,1,Melia azedarach,
154037,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1943,,I,,I - 1,,4,113,8,,2,N,N,75,1,Tilia moltkei,
154038,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1943,,I,,I - 2,,4,110,8,,2,N,N,75,1,Tilia moltkei,
154039,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,1943,,I,,I - 3,,4,144,8,,2,N,N,11,2,Acer negundo,
154040,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,1,,4,84,6,,2,N,N,51,1,Melia azedarach,
154041,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,2,,4,70,7,,2,N,N,51,1,Melia azedarach,
154042,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,3,,3,61,7,,2,N,N,51,1,Melia azedarach,
154043,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,4,,3,81,8,,2,N,N,51,1,Melia azedarach,
154044,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,5,,3,97,8,,2,N,N,51,1,Melia azedarach,
154045,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,6,,2,112,8,,2,N,N,51,1,Melia azedarach,
154046,6378,SANTANDER GRAL.,3939,LIEJA,3564,ITALIA AVENIDA,,S/N,I,,7,,1,48,5,,2,N,N,51,1,Melia azedarach,
154047,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 1,,1,87,7,,2,N,N,44,1,Liquidambar styraciflua,
154048,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 2,,3,103,7,,2,N,N,74,1,Taxodium distichum,
154049,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 3,,3,116,7,,2,N,N,74,1,Taxodium distichum,
154050,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 4,,3,126,7,,2,N,N,74,1,Taxodium distichum,
154051,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 5,,3,0,1,,2,N,N,74,1,Taxodium distichum,
154052,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 6,,3,0,1,,2,N,N,74,1,Taxodium distichum,
154053,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 7,,3,0,2,,2,N,N,74,1,Taxodium distichum,
154054,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 8,,3,0,2,,2,N,N,74,1,Taxodium distichum,
154055,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 9,,3,0,01/05/10,,2,N,N,74,1,Taxodium distichum,
154056,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 10,,3,0,01/05/10,,2,N,N,74,1,Taxodium distichum,
154057,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 11,,3,0,01/05/10,,2,N,N,74,1,Taxodium distichum,
154058,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,,S/N,I,,I - 12,,3,0,01/05/10,,2,N,N,74,1,Taxodium distichum,
154059,6378,SANTANDER GRAL.,2328,DEAUVILLE,3939,LIEJA,1895,,I,,1,,2,0,01/05/10,,2,N,N,74,1,Taxodium distichum,
154060,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,1,,3,225,12,,4,N,N,31,6,Eucalyptus globulus ssp globulus,
154061,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,2,,3,65,7,,3,N,N,74,1,Taxodium distichum,
154062,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,3,,3,70,7,,2,N,N,74,1,Taxodium distichum,
154063,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,4,,3,0,2,,2,N,N,74,1,Taxodium distichum,
154064,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,5,,3,0,1,,2,N,N,74,1,Taxodium distichum,
154065,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,6,,3,0,2,,2,N,N,74,1,Taxodium distichum,
154066,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,7,,3,32,6,,2,N,N,35,3,Fraxinus lanceolata,
154067,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,8,,3,36,6,,2,N,N,35,3,Fraxinus lanceolata,
154068,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,9,,3,0,2,,2,N,N,74,1,Taxodium distichum,
154069,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,10,,3,0,.5,,2,N,N,74,1,Taxodium distichum,
154070,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,11,,3,0,.5,,2,N,N,74,1,Taxodium distichum,
154071,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,12,,3,66,6,,2,N,N,74,1,Taxodium distichum,
154072,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,13,,3,47,5,,2,N,N,74,1,Taxodium distichum,
154073,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,14,,3,53,5,,2,N,N,74,1,Taxodium distichum,
154074,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,15,,3,31,3,,2,N,N,74,1,Taxodium distichum,
154075,6378,SANTANDER GRAL.,6051,RIVERA AVENIDA GRAL.,2328,DEAUVILLE,,S/N,I,,16,,3,43,4,,2,N,N,74,1,Taxodium distichum,
154081,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1698,,P,1,1,,3,145,16,10,2,N,N,15,2,Araucaria bidwillii,
154082,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1698,,P,1,2,,3,150,16,10,2,N,N,15,2,Araucaria bidwillii,
154083,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1698,,P,1,3,,3,168,18,10,2,N,N,15,2,Araucaria bidwillii,
154084,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1698,,P,1,4,,3,359,14,8,4,N,N,70,2,Salix babylonica,
154085,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1698,,P,1,5,,3,82,10,7,2,N,N,39,1,Jacaranda ovalifolia,
154087,6378,SANTANDER GRAL.,2967,GAVEA,6051,RIVERA AVENIDA GRAL.,1726,,P,1,1,,3,136,16,4,2,N,N,64,1,Populus alba,
154088,6378,SANTANDER GRAL.,2967,GAVEA,6051,RIVERA AVENIDA GRAL.,1726,,P,1,2,,2,169,16,5,1,N,N,64,1,Populus alba,
154089,6378,SANTANDER GRAL.,2967,GAVEA,6051,RIVERA AVENIDA GRAL.,1726,,P,1,3,,3,153,12,10,2,S,N,71,1,Schinus molle,
154090,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,1,,3,75,11,8,2,N,N,35,3,Fraxinus lanceolata,
154091,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,2,,3,107,9,6,2,N,N,35,3,Fraxinus lanceolata,
154092,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,3,,3,43,9,5,2,N,N,35,3,Fraxinus lanceolata,
154093,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,4,,3,114,8,6,2,N,N,35,3,Fraxinus lanceolata,
154094,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,5,,3,81,10,8,2,N,N,35,3,Fraxinus lanceolata,
154095,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,6,,3,110,9,5,2,N,N,35,2,Fraxinus excelsior,
154096,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,7,,3,113,11,10,2,N,N,35,3,Fraxinus lanceolata,
154097,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,8,,3,38,7,4,1,N,N,35,3,Fraxinus lanceolata,
154098,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,9,,3,50,12,9,2,N,N,35,3,Fraxinus lanceolata,
154099,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,10,,3,55,10,5,2,N,N,35,3,Fraxinus lanceolata,
154100,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,S/N,I,1,11,,3,170,14,11,2,N,N,35,3,Fraxinus lanceolata,
154108,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1785,,I,1,3,,3,60,01/06/10,3,1,N,N,55,1,Nerium oleander,
154109,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1793,,I,1,1,,3,100,14,6,1,S,N,74,1,Taxodium distichum,
154110,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1793,,I,1,2,,3,90,12,6,1,S,N,74,1,Taxodium distichum,
154111,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1592,,P,1,1,,3,220,13,6,1,S,N,20,1,Casuarina cunninghamiana,
154112,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1592,,P,1,2,,3,135,12,7,2,S,N,20,1,Casuarina cunninghamiana,
154113,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1592,,P,1,3,,3,124,12,7,2,S,N,20,1,Casuarina cunninghamiana,
154114,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1592,,P,1,4,,3,79,12,5,1,N,N,20,1,Casuarina cunninghamiana,
154119,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1655,,I,1,1,,3,125,13,6,1,N,N,16,1,Arecastrum romanzoffianum,
154120,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1655,,I,1,2,,2,161,13,6,1,N,N,16,1,Arecastrum romanzoffianum,
154121,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1655,,I,1,3,,1,120,13,6,1,N,N,16,1,Arecastrum romanzoffianum,
154122,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1655,,I,1,4,,1,115,12,6,1,N,N,16,1,Arecastrum romanzoffianum,
154123,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1673,,I,1,1,,1,117,12,5,1,N,N,16,1,Arecastrum romanzoffianum,
154124,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1673,,I,1,2,,1,87,13,6,1,N,N,16,1,Arecastrum romanzoffianum,
154125,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1695,,I,1,1,,2,160,12,9,2,N,N,51,1,Melia azedarach,
154126,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,1623,,I,2,1,,2,124,13,8,5,N,N,10,2,Acacia dealbata,
241555,6378,SANTANDER GRAL.,2967,GAVEA,6051,RIVERA AVENIDA GRAL.,1746,,P,1,,,0,37,6,4,1,N,N,44,1,Liquidambar styraciflua,
241556,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,0,s/n,P,1,,,3,23,3,02/05/10,1,N,N,11,4,Acer saccharinum,
241557,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,0,s/n,P,1,,,2,40,8,6,1,N,N,74,1,Taxodium distichum,
241558,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,1608,,P,1,,,2,46,2,2,1,N,N,65,3,Prunus domestica,
241559,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,1608,,P,1,,,3,65,3,02/05/10,1,N,N,65,3,Prunus domestica,
241560,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1583,,I,1,,,2,72,8,3,1,N,N,16,1,Arecastrum romanzoffianum,
241561,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1583,,I,1,,,2,61,7,3,1,N,N,16,1,Arecastrum romanzoffianum,
241562,6378,SANTANDER GRAL.,957,BERRETA RAMBLA TOMAS,4176,MANTUA,1587,,I,1,,,4,17,02/05/10,02/05/10,1,N,N,10,2,Acacia dealbata,
241569,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,1623,,I,1,,,3,5,02/05/10,.5,1,N,N,35,3,Fraxinus lanceolata,
241570,6378,SANTANDER GRAL.,4176,MANTUA,4182,VIÑA DEL MAR,1645,,I,1,,,2,18,3,02/05/10,1,N,N,74,1,Taxodium distichum,
241576,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1669,,I,1,,,2,5,2,2,1,N,N,25,2,Chorisia speciosa,
241577,6378,SANTANDER GRAL.,4182,VIÑA DEL MAR,2124,COPACABANA,1669,,I,1,,,2,9,02/05/10,1,1,N,N,25,2,Chorisia speciosa,
241580,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,0,s/n,I,1,,,2,123,12,10,1,S,N,28,1,Enterolobium contortisiliquum,
241581,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1725,,I,1,,,2,12,3,01/05/10,1,N,N,44,1,Liquidambar styraciflua,
241582,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1725,,I,1,,,2,12,01/04/10,1,2,N,N,44,1,Liquidambar styraciflua,
241583,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1725,,I,1,,,3,10,01/06/10,1,2,N,N,44,1,Liquidambar styraciflua,
241584,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1785,,I,1,,,2,94,6,6,1,S,N,10,2,Acacia dealbata,
241585,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1785,,I,1,,,2,20,02/05/10,2,1,N,N,65,3,Prunus domestica,
241586,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1785,,I,1,,,2,10,01/06/10,01/06/10,1,N,N,65,3,Prunus domestica,
241587,6378,SANTANDER GRAL.,2124,COPACABANA,6051,RIVERA AVENIDA GRAL.,1793,,I,1,,,3,65,8,6,1,S,N,74,1,Taxodium distichum,
